编号,船名,国籍,稀有度,舰种,舰级,耐久,火力,护甲,鱼雷,防空,对潜,索敌,闪避,命中,幸运,航速,搭载,射程,船型,装备槽,装备,消耗油,消耗弹,维修油,维修钢,维修时间,分解资源(油弹钢铝),强化经验(火雷甲空)
200,兴登堡,德国,6,战列,兴登堡级1号舰,100,84 | 109,80 | 100,0 | 0,36 | 66,0 | 0,16 | 43,26 | 48,41 | 97,5,30,4|4|4|4,长,大型,4,G国双联406毫米炮|附加装甲(大型),125,165,4.8,9.9,1.1,50|60|60|0,84|0|84|18
203,伊丽莎白女王,英国,3,战列,伊丽莎白女王级1号舰,69,69 | 89,66 | 86,0 | 0,25 | 55,0 | 0,11 | 38,19 | 41,38 | 94,10,25,3|3|3|3,长,大型,4,E国双联15英寸炮|标准型动力系统,80,125,2.5,5.1,1,50|60|60|0,74|0|66|13
205,约克公爵,英国,5,战列,英王乔治五世级3号舰,74,75 | 95,75 | 95,0 | 0,55 | 85,0 | 0,15 | 42,26 | 48,40 | 96,18,29,4|4|4|4,长,大型,4,E国四联14英寸炮|E国双联5.25英寸炮|标准型火控雷达,90,140,4.2,8,1,50|60|60|0,80|0|75|47
206,北卡罗来纳,美国,5,战列,北卡罗莱纳级1号舰,74,88 | 108,72 | 92,0 | 0,60 | 90,0 | 0,18 | 45,25 | 47,40 | 96,25,28,3|3|3|3,长,大型,4,先进型火控雷达|U国三联16英寸炮(MK6),95,140,4.2,8,0.8,50|60|60|0,88|0|72|60
207,南达科他,美国,5,战列,南达科他级1号舰,75,88 | 108,80 | 100,0 | 0,63 | 93,0 | 0,17 | 44,24 | 46,40 | 96,13,27.5,3|3|3|3,长,大型,4,U国三联16英寸炮(MK6)|先进型火控雷达,95,140,4.2,8,0.8,50|60|60|0,88|0|80|65
209,密苏里,美国,6,战列,衣阿华级3号舰,84,91 | 116,82 | 102,0 | 0,73 | 108,0 | 0,20 | 47,30 | 52,41 | 102,24,33,3|3|3|3,长,大型,4,早期型U国三联16英寸炮（MK7）|先进型火控雷达|改良型动力系统,135,175,4.8,9,0.8,50|60|60|0,91|0|82|86
211,卡约•杜伊里奥,意大利,5,战列,安德烈亚·多利亚级2号舰,54,59 | 79,59 | 79,0 | 0,18 | 48,0 | 0,10 | 37,22 | 44,40 | 96,10,22,3|3|3|3,长,大型,4,I国三联305毫米炮,70,110,2.25,4.55,1,50|60|60|0,59|0|59|9
213,罗马,意大利,5,战列,维内托级3号舰,75,81 | 101,78 | 98,0 | 0,35 | 65,0 | 0,14 | 41,28 | 50,40 | 96,10,31,3|3|3|3,长,大型,4,I国三联381毫米炮|普列塞水下防护系统,90,130,4.2,8,1.1,50|60|60|0,81|0|78|18
214,苏联,苏联,5,战列,苏联级1号舰,92,86 | 111,77 | 97,0 | 0,37 | 67,0 | 0,11 | 38,29 | 51,40 | 96,8,28,4|4|4|4,长,大型,4,S国三联406毫米炮|普列塞水下防护系统,125,165,4.8,9,1,50|60|60|0,86|0|77|20
216,敦刻尔克,法国,5,战列,敦刻尔克级1号舰,62,65 | 90,65 | 80,0 | 0,33 | 63,0 | 0,13 | 40,30 | 63,40 | 96,9,31,2|2|2,长,大型,4,F国330毫米四联主炮,80,120,2.88,5.4,0.625,50|60|60|0,65|0|65|17
217,斯特拉斯堡,法国,5,战列,敦刻尔克级2号舰,66,65 | 90,70 | 85,0 | 0,33 | 63,0 | 0,13 | 40,30 | 63,40 | 96,9,31,2|2|2,长,大型,4,F国330毫米四联主炮,80,120,2.88,5.4,0.625,50|60|60|0,65|0|70|17
218,古斯塔夫五世,瑞典,4,重炮,瑞典级3号舰,40,35 | 65,46 | 66,0 | 0,29 | 59,0 | 0,10 | 21,16 | 49,39 | 95,15,23,0,长,小型,2,R国双联280毫米炮,40,65,1.28,2.4,0.75,20|20|30|0,35|0|46|0
219,瑞鹤,日本,5,航母,翔鹤型2番舰,62,0 | 40,31 | 56,0 | 0,36 | 66,0 | 0,46 | 73,40 | 62,37 | 96,40,34.2,19|26|21|12,短,大型,4,零战二一型|九九式舰爆|九七式舰攻,60,55,2.4,4.5,1,30|40|60|40,0|0|16|36
220,翔鹤,日本,5,航母,翔鹤型1番舰,62,0 | 40,31 | 56,0 | 0,36 | 66,0 | 0,46 | 73,35 | 57,37 | 96,10,34.2,19|26|21|12,短,大型,4,零战二一型|九九式舰爆|九七式舰攻,60,55,2.4,4.5,1,30|40|60|40,0|0|16|36
221,飞龙,日本,4,航母,飞龙型1番舰,48,0 | 40,27 | 52,0 | 0,30 | 60,0 | 0,38 | 65,35 | 57,36 | 95,13,34.5,21|18|18|6,短,大型,4,零战二一型|九九式舰爆|九七式舰攻,60,55,2.4,4.5,1,30|40|60|40,0|0|14|30
222,苍龙,日本,4,航母,苍龙型1番舰,46,0 | 35,25 | 50,0 | 0,25 | 55,0 | 0,42 | 69,35 | 57,36 | 95,10,34.5,21|18|18|6,短,大型,4,零战二一型|九九式舰爆|九七式舰攻,60,55,2.4,4.5,1,30|40|60|40,0|0|13|25
223,信浓,日本,6,装母,大和型3番舰,96,0 | 45,75 | 105,0 | 0,38 | 68,0 | 0,47 | 74,25 | 47,33 | 86,1,27,12|12|35|0,短,大型,4,天河|烈风|流星,110,100,3.5,6,1,20|20|40|10,0|0|38|40
224,可畏,英国,5,装母,光辉级3号舰,66,0 | 40,63 | 93,0 | 0,55 | 85,0 | 0,42 | 69,34 | 56,32 | 85,22,30.5,10|24|15|8,短,大型,4,大青花鱼鱼雷机|海喷火,70,65,2.88,5.6,1,20|20|40|10,3|0|32|74
225,黄蜂,美国,4,航母,黄蜂级1号舰,37,0 | 35,20 | 45,0 | 0,35 | 65,0 | 0,40 | 67,27 | 49,36 | 95,9,29.5,15|15|25|15,短,大型,4,F4F野猫|SBD-3无畏|TBF复仇者,55,60,2.08,3.9,0.8,30|40|60|40,0|0|10|40
226,埃塞克斯,美国,5,航母,埃塞克斯级1号舰,60,0 | 40,35 | 60,0 | 0,60 | 90,0 | 0,50 | 77,30 | 52,37 | 96,20,33,18|18|36|18,短,大型,4,SB2C地狱俯冲者|TBF复仇者|F6F地狱猫,60,60,2.4,4.5,0.8,30|40|60|40,0|0|18|90
227,飞鹰,日本,3,轻母,飞鹰型1番舰,55,0 | 20,16 | 36,0 | 0,22 | 52,0 | 0,34 | 61,25 | 47,33 | 89,13,25.5,12|18|18,短,中型,3,零战二一型|九九式舰爆|九七式舰攻,35,35,1.28,2.4,0.75,20|30|50|20,0|0|8|22
228,隼鹰,日本,3,轻母,飞鹰型2番舰,55,0 | 20,16 | 36,0 | 0,22 | 52,0 | 0,34 | 61,25 | 47,33 | 89,20,25.5,12|18|18,短,中型,3,零战二一型|九九式舰爆|九七式舰攻,35,35,1.28,2.4,0.75,20|30|50|20,0|0|8|22
229,凤翔,日本,3,轻母,凤翔型1番舰,27,0 | 20,9 | 29,0 | 0,15 | 45,0 | 0,30 | 57,20 | 42,33 | 89,25,25,6|6|8,短,中型,3,九六式舰战|九七式舰攻,25,30,0.96,1.8,0.625,20|30|50|20,0|0|5|15
230,竞技神,英国,4,轻母,竞技神级1号舰,28,0 | 20,10 | 30,0 | 0,23 | 53,0 | 0,30 | 57,18 | 40,33 | 89,15,25,6|12|6|0,短,中型,3,剑鱼|洛克希德“天狼星”,20,30,0.96,1.8,0.75,20|30|50|20,2|0|5|23
232,贝亚恩,法国,3,航母,贝亚恩级1号舰,62,0 | 35,34 | 59,0 | 0,29 | 59,0 | 0,32 | 59,19 | 41,35 | 94,16,21.5,12|12|12|4,短,大型,4,D.790|LN.401|BR.810,50,55,2.08,3.9,0.8,30|40|60|40,0|0|17|29
233,最上,日本,4,重巡,最上型1番舰,42,41 | 61,33 | 48,25 | 60,22 | 52,0 | 0,13 | 51,35 | 79,36 | 92,9,35,3|3|3,中,中型,3,J国20.3厘米连装炮,40,65,1.28,2.4,0.75,30|40|30|0,41|16|17|11
234,三隈,日本,4,重巡,最上型2番舰,42,41 | 61,33 | 48,25 | 60,22 | 52,0 | 0,13 | 51,35 | 79,36 | 92,6,35,3|3|3,中,中型,3,J国20.3厘米连装炮,40,65,1.28,2.4,0.75,30|40|30|0,41|16|17|11
235,铃谷,日本,4,重巡,最上型3番舰,42,41 | 61,33 | 48,25 | 60,22 | 52,0 | 0,13 | 51,35 | 79,36 | 92,5,35,3|3|3,中,中型,3,J国20.3厘米连装炮,40,65,1.28,2.4,0.75,30|40|30|0,41|16|17|11
236,熊野,日本,4,重巡,最上型4番舰,42,41 | 61,33 | 48,25 | 60,22 | 52,0 | 0,13 | 51,35 | 79,36 | 92,5,35,3|3|3,中,中型,3,J国20.3厘米连装炮,40,65,1.28,2.4,0.75,30|40|30|0,41|16|17|11
237,萨福克,英国,3,重巡,肯特级5号舰,49,34 | 54,26 | 41,10 | 45,36 | 66,0 | 0,13 | 51,30 | 74,35 | 91,15,32.5,2|2|2,中,中型,3,E国双联8英寸炮,35,70,1.28,2.4,0.75,30|40|30|0,38|5|13|18
238,约克,英国,3,重巡,约克级1号舰,33,28 | 58,29 | 44,12 | 47,38 | 68,0 | 0,14 | 52,30 | 74,35 | 91,10,32,2|2|2,中,中型,3,E国双联8英寸炮,35,70,1.28,2.4,0.75,30|40|30|0,32|6|15|21
239,埃克赛特,英国,3,重巡,约克级2号舰,33,28 | 58,29 | 44,12 | 47,38 | 68,0 | 0,14 | 52,30 | 74,35 | 91,10,32,2|2|2,中,中型,3,E国双联8英寸炮,35,70,1.28,2.4,0.75,30|40|30|0,32|6|15|21
240,旧金山,美国,4,重巡,新奥尔良级5号舰,43,38 | 68,32 | 47,0 | 0,40 | 70,0 | 0,15 | 53,33 | 77,36 | 92,30,32.7,3|3|3,中,中型,3,U国三联8英寸炮,40,70,1.28,2.4,0.625,30|40|30|0,38|0|16|29
241,巴尔的摩,美国,5,重巡,巴尔的摩级1号舰,52,43 | 68,36 | 56,0 | 0,60 | 90,0 | 0,18 | 56,31 | 75,37 | 93,17,33,2|2|2,中,中型,3,U国三联8英寸炮(MK12/15)|U国双联5英寸平高两用炮,40,70,1.28,2.4,0.625,30|40|30|0,43|0|18|60
243,德梅因,美国,6,重巡,德梅因级1号舰,52,53 | 83,38 | 58,0 | 0,78 | 108,0 | 0,18 | 56,31 | 75,38 | 94,11,33,3|3|3,中,中型,3,MK.16三联8英寸自动炮|U国双联3英寸防空炮,40,70,1.28,2.4,0.625,30|40|30|0,53|0|19|88
247,香取,日本,3,轻巡,香取型1番舰,23,13 | 38,7 | 27,10 | 50,16 | 46,30 | 74,9 | 20,15 | 53,33 | 90,10,18,2|2|2,中,中型,3,J国12.7厘米连装高射炮|零式水上侦察机,20,25,0.5,1.5,0.5,10|16|10|0,7|12|4|8
248,大淀,日本,5,轻巡,大淀型1番舰,32,20 | 50,25 | 50,0 | 0,33 | 63,28 | 72,20 | 31,35 | 73,35 | 92,15,35.3,6|6|6,中,中型,3,J国15.5厘米三联主炮|紫云|改良型声纳,20,30,0.8,1.5,0.5,10|16|10|0,10|0|13|17
249,莱比锡,德国,3,轻巡,莱比锡级1号舰,35,25 | 50,26 | 46,20 | 60,19 | 49,26 | 70,9 | 20,30 | 68,33 | 90,17,32,2|2|2,中,中型,3,G国三联150毫米炮,20,25,0.8,1.65,0.5,10|16|10|0,13|20|16|10
251,奥克兰,美国,3,轻巡,亚特兰大级5号舰,27,22 | 52,19 | 44,0 | 0,65 | 105,40 | 84,12 | 23,31 | 69,33 | 90,15,32.5,0,中,中型,3,U国博福斯40毫米防空炮(四联),25,30,0.8,1.5,0.4,10|16|10|0,11|0|10|79
252,克利夫兰,美国,4,轻巡,克利夫兰级1号舰,36,31 | 61,30 | 55,0 | 0,65 | 105,30 | 74,12 | 23,31 | 69,34 | 91,20,32.5,3|3|3,中,中型,3,U国三联6英寸炮,25,30,0.8,1.5,0.4,10|16|10|0,16|0|15|79
253,应瑞,中国,3,轻巡,应瑞级1号舰,23,14 | 39,16 | 36,10 | 50,10 | 40,20 | 64,7 | 18,15 | 53,33 | 90,15,20,0,中,中型,3,C国单装150毫米炮,15,20,0.64,1.2,0.5,10|16|10|0,7|10|8|5
254,肇和,中国,3,轻巡,应瑞级2号舰,24,14 | 39,16 | 36,10 | 50,10 | 40,20 | 64,7 | 18,15 | 53,33 | 90,15,20,0,中,中型,3,C国单装150毫米炮,15,20,0.64,1.2,0.5,10|16|10|0,7|10|8|5
259,吞武里,泰国,4,重炮,吞武里级1号舰,24,20 | 50,26 | 46,0 | 0,10 | 40,0 | 0,9 | 20,13 | 46,33 | 88,17,15.5,0,长,小型,2,J国20.3厘米连装炮|柴油机,12,20,0.48,1.05,0.4,20|20|30|0,20|0|26|0
260,睦月,日本,1,驱逐,睦月型1番舰,13,7 | 27,5 | 20,18 | 68,8 | 38,16 | 49,4 | 15,40 | 84,30 | 87,12,37,0,短,小型,2,J国12厘米单装炮,15,15,0.48,0.9,0.5,2|4|3|0,0|21|5|0
261,白露,日本,3,驱逐,白露型1番舰,15,9 | 29,5 | 20,24 | 74,10 | 40,21 | 54,5 | 16,38 | 82,30 | 87,15,34,0,短,小型,2,J国12.7厘米连装炮|61厘米四连装鱼雷,15,15,0.48,0.9,0.5,4|8|6|0,0|27|5|0
262,时雨,日本,4,驱逐,白露型2番舰,16,9 | 29,5 | 20,24 | 74,10 | 40,21 | 54,5 | 16,44 | 88,30 | 87,35,34,0,短,小型,2,J国12.7厘米连装炮|61厘米四连装鱼雷,15,15,0.48,0.9,0.5,4|8|6|0,0|27|5|0
263,村雨,日本,3,驱逐,白露型3番舰,15,9 | 29,5 | 20,24 | 74,10 | 40,21 | 54,5 | 16,38 | 82,30 | 87,15,34,0,短,小型,2,J国12.7厘米连装炮|61厘米四连装鱼雷,15,15,0.48,0.9,0.5,4|8|6|0,0|27|5|0
264,夕立,日本,4,驱逐,白露型4番舰,15,9 | 29,5 | 20,24 | 74,10 | 40,21 | 54,5 | 16,38 | 82,30 | 87,15,34,0,短,小型,2,J国12.7厘米连装炮|61厘米四连装鱼雷,15,15,0.48,0.9,0.5,4|8|6|0,0|27|5|0
265,岚,日本,4,驱逐,阳炎型16番舰,16,10 | 30,6 | 21,24 | 74,11 | 41,24 | 57,6 | 17,37 | 81,31 | 88,9,34,0,短,小型,2,标准型声纳|标准型深弹投射器,15,20,0.48,0.9,0.5,4|8|6|0,0|27|6|0
267,岛风,日本,5,驱逐,岛风型1番舰,20,10 | 30,7 | 22,45 | 95,13 | 43,21 | 54,8 | 19,50 | 94,32 | 89,10,40,0,短,小型,2,61厘米五连装鱼雷|改良型动力系统,15,20,0.48,0.9,0.5,4|8|6|0,0|48|7|0
268,峰风,日本,1,驱逐,峰风型1番舰,12,6 | 26,5 | 20,16 | 66,8 | 38,16 | 49,4 | 15,45 | 94,30 | 87,13,39,0,短,小型,2,J国12厘米单装炮,15,15,0.45,0.8,0.45,2|4|3|0,0|19|5|0
269,Z17,德国,2,驱逐,1936型1号舰,19,8 | 28,9 | 24,24 | 74,11 | 41,22 | 55,6 | 17,38 | 82,30 | 87,7,38.5,0,短,小型,2,G国单装127毫米炮,10,20,0.48,0.99,0.5,2|4|3|0,0|24|11|0
270,Z18,德国,2,驱逐,1936型2号舰,19,8 | 28,9 | 24,24 | 74,11 | 41,22 | 55,6 | 17,38 | 82,30 | 87,7,38.5,0,短,小型,2,G国单装127毫米炮,10,20,0.48,0.99,0.5,2|4|3|0,0|24|11|0
271,吸血鬼,澳大利亚,3,驱逐,D68,14,8 | 28,5 | 20,18 | 68,15 | 45,32 | 65,5 | 16,34 | 78,30 | 87,10,34,0,短,小型,2,三联533毫米鱼雷|标准型深弹投射器,10,25,0.48,0.9,0.5,4|8|6|0,0|18|5|0
272,海达人,加拿大,3,驱逐,G63,17,13 | 33,7 | 22,12 | 62,15 | 45,26 | 59,5 | 16,36 | 80,30 | 87,35,35.5,0,短,小型,2,E国双联4.7英寸炮|改良型深弹投射器,10,25,0.48,0.9,0.5,4|8|6|0,0|12|7|0
275,康弗斯,美国,3,驱逐,DD-509,17,8 | 28,7 | 22,20 | 70,24 | 54,25 | 58,6 | 17,37 | 81,30 | 87,22,37,0,短,小型,2,U国单装5英寸炮|五联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,0|20|7|5
276,戴森,美国,3,驱逐,DD-572,17,8 | 28,7 | 22,20 | 70,24 | 54,25 | 58,6 | 17,37 | 81,30 | 87,22,37,0,短,小型,2,U国单装5英寸炮|五联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,0|20|7|5
277,克拉克斯顿,美国,3,驱逐,DD-571,17,8 | 28,7 | 22,20 | 70,24 | 54,25 | 58,6 | 17,37 | 81,30 | 87,19,37,0,短,小型,2,U国单装5英寸炮|五联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,0|20|7|5
278,霍埃尔,美国,3,驱逐,DD-533,17,8 | 28,7 | 22,20 | 70,24 | 54,25 | 58,6 | 17,37 | 81,30 | 87,16,37,0,短,小型,2,U国单装5英寸炮|五联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,0|20|7|5
279,塞缪尔•罗伯茨,美国,3,驱逐,DE-413,14,6 | 26,6 | 21,10 | 60,22 | 52,35 | 68,6 | 17,34 | 78,30 | 87,16,28,0,短,小型,2,三联533毫米鱼雷|改良型深弹投射器,15,25,0.48,0.9,0.4,4|8|6|0,0|10|6|5
280,约翰斯顿,美国,3,驱逐,DD-557,17,8 | 28,7 | 22,20 | 70,24 | 54,25 | 58,6 | 17,37 | 81,30 | 87,20,37,0,短,小型,2,U国单装5英寸炮|五联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,0|20|7|5
281,雷鸣,苏联,5,驱逐,7型6号舰,18,12 | 32,8 | 23,12 | 62,20 | 50,24 | 57,5 | 16,39 | 83,31 | 88,30,39,0,短,小型,2,S国单装130毫米炮|三联533毫米鱼雷,10,15,0.48,0.9,0.5,4|8|6|0,0|12|8|0
289,U81,德国,4,潜艇,U81,10,3 | 23,9 | 24,22 | 72,0 | 0,0 | 0,13 | 46,18 | 40,31 | 95,15,18,0,短,小型,2,533毫米磁性鱼雷(潜艇),15,20,0.6,0.5,0.275,10|10|20|0,0|22|11|0
290,U96,德国,5,潜艇,U96,10,3 | 23,9 | 24,22 | 72,0 | 0,0 | 0,13 | 46,18 | 40,32 | 96,25,18,0,短,小型,2,533毫米磁性鱼雷(潜艇),15,20,0.6,0.5,0.275,10|10|20|0,0|22|11|0
292,U156,德国,4,潜艇,U156,12,4 | 24,10 | 25,22 | 72,0 | 0,0 | 0,12 | 45,18 | 40,31 | 95,15,18,0,短,小型,2,533毫米磁性鱼雷(潜艇),15,20,0.6,0.5,0.275,10|10|20|0,0|22|12|0
293,U1206,德国,4,潜艇,U1206,10,3 | 23,9 | 24,22 | 72,0 | 0,0 | 0,13 | 46,18 | 40,32 | 96,5,17.7,0,短,小型,2,533毫米磁性鱼雷(潜艇)|G国海军马桶,15,20,0.6,0.5,0.275,10|10|20|0,0|22|11|0
294,刺尾鱼,美国,5,潜艇,SS-306,12,4 | 24,10 | 25,24 | 74,0 | 0,0 | 0,12 | 45,20 | 42,32 | 96,18,20,0,短,小型,2,21英寸鱼雷(潜艇),15,20,0.6,0.45,0.25,10|10|20|0,0|24|10|0
297,乔治·埃夫洛夫,希腊,5,重巡,埃夫洛夫级一号舰,48,37 | 62,48 | 63,8 | 43,18 | 48,0 | 0,12 | 50,26 | 59,38 | 94,50,23.5,0,中,中型,3,E国双联9.2英寸炮,30,70,1.28,2.4,0.75,30|40|30|0,37|4|24|9
298,苏赫巴托尔,蒙古,6,补给,无番号,10,9 | 29,3 | 13,0 | 0,5 | 35,0 | 0,5 | 16,30 | 96,33 | 90,50,15,0,短,小型,2,,10,10,1,1,0.5,2|2|2|0,5|0|2|0
301,马汉,美国,4,驱逐,DD-364,16,9 | 29,7 | 22,24 | 74,9 | 39,25 | 58,6 | 17,37 | 81,30 | 87,7,37,0,短,小型,2,U国单装5英寸炮|四联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,0|24|7|4
302,圣路易斯,美国,4,轻巡,布鲁克林级8号舰,33,32 | 62,29 | 54,0 | 0,45 | 85,25 | 69,12 | 23,31 | 69,34 | 91,25,31.5,4|4|4,中,中型,3,U国三联6英寸炮|标准型对空雷达,30,35,0.8,1.5,0.4,10|16|10|0,16|0|15|48
303,奥丁,冰岛,5,补给,无级别,12,10 | 30,5 | 15,0 | 0,9 | 39,0 | 0,6 | 17,33 | 99,30 | 87,30,18,1|1,短,小型,2,冈格尼尔,10,10,1,1,0.5,2|2|2|0,5|0|3|0
304,圣女贞德,法国,3,轻巡,圣女贞德级1号舰,29,19 | 44,15 | 35,8 | 48,22 | 52,26 | 70,8 | 19,20 | 58,30 | 87,23,25,2|2|2,中,中型,3,F国双联155毫米炮,20,25,0.8,1.5,0.5,10|16|10|0,10|8|8|11
305,英王乔治五世,英国,5,战列,英王乔治五世级1号舰,74,75 | 95,75 | 95,0 | 0,50 | 85,0 | 0,15 | 42,26 | 48,40 | 96,24,29,4|4|4|4,长,大型,4,E国四联14英寸炮|E国双联5.25英寸炮,90,140,4.2,8,1,50|60|60|0,80|0|75|44
306,巴夫勒尔,英国,4,驱逐,战斗级1号舰,18,10 | 30,8 | 23,23 | 73,33 | 63,34 | 67,6 | 17,36 | 80,30 | 87,15,35.8,0,短,小型,2,E国双联4.5英寸炮（MK.VI型）|四联533毫米鱼雷,10,25,0.48,0.9,0.5,4|8|6|0,3|23|8|0
307,女灶神,美国,5,补给,AR-4,40,8 | 28,7 | 22,0 | 0,15 | 45,0 | 0,6 | 17,21 | 76,30 | 87,25,16,0,短,小型,3,U国单装5英寸炮,40,20,1.28,2.4,0.5,2|2|2|0,4|0|4|4
308,哥特兰,瑞典,4,航巡,哥特兰级1号舰,25,15 | 40,16 | 36,10 | 50,25 | 60,20 | 53,32 | 43,22 | 60,30 | 87,16,27.5,0|0|8,中,中型,3,三联533毫米鱼雷|标准型声纳|萨博S.17BS,30,80,1.28,1.5,0.5,50|40|60|6,15|5|8|25
309,诺夫哥罗德,苏联,6,重炮,诺夫哥罗德级1号舰,20,20 | 50,36 | 56,0 | 0,1 | 5,0 | 0,6 | 17,6 | 39,32 | 87,9,6,0,长,小型,2,,12,25,0.48,1.05,0.4,20|20|30|0,20|0|36|0
310,库欣,美国,4,驱逐,DD-376,16,9 | 29,7 | 22,24 | 74,9 | 39,25 | 58,6 | 17,37 | 81,30 | 87,10,37,0,短,小型,2,四联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,0|24|7|4
311,瓜达卡纳尔,美国,3,轻母,卡萨布兰卡级6号舰,36,0 | 20,7 | 27,0 | 0,37 | 67,0 | 0,38 | 65,15 | 37,33 | 89,20,18,15|10|3|0,短,中型,3,F4F野猫|TBF复仇者,35,40,1.28,2.4,0.625,20|30|50|20,0|0|4|43
312,纽伦堡,德国,4,轻巡,莱比锡级2号舰,35,25 | 50,26 | 46,20 | 60,24 | 54,26 | 70,9 | 20,30 | 68,34 | 91,17,32,2|2|2,中,中型,3,G国三联150毫米炮,20,25,0.8,1.65,0.5,10|16|10|0,13|20|16|12
313,阿贾克斯,英国,3,轻巡,利安德级3号舰,28,20 | 45,24 | 44,13 | 53,30 | 60,28 | 72,10 | 21,30 | 68,33 | 90,24,32.5,2|2|2,中,中型,3,E国双联6英寸炮,25,30,0.8,1.5,0.4,10|16|10|0,13|13|12|15
314,哥特雄狮,瑞典,4,轻巡,三王冠级2号舰,29,19 | 44,25 | 45,12 | 52,50 | 80,24 | 68,10 | 21,35 | 73,34 | 91,15,33,0,中,中型,3,R国三联152毫米炮,25,30,0.8,1.5,0.4,10|16|10|0,10|12|13|39
315,宵月,日本,2,驱逐,秋月型10番舰,19,13 | 33,7 | 22,18 | 68,28 | 58,23 | 56,7 | 18,36 | 80,30 | 87,17,33,0,短,小型,2,J国10厘米连装炮,15,20,0.48,0.9,0.5,2|4|3|0,0|21|7|0
316,明斯克,苏联,4,驱逐,38型1号舰,20,12 | 32,8 | 23,20 | 70,18 | 48,24 | 57,5 | 16,40 | 84,42 | 87,19,41.7,0,短,小型,2,S国单装130毫米炮,10,15,0.48,0.9,0.5,4|8|6|0,0|20|8|0
317,M2,英国,3,炮潜,M级2号舰,12,20 | 50,10 | 25,18 | 58,0 | 0,0 | 0,10 | 43,15 | 37,30 | 90,6,15,0,短,小型,3,E国单装12英寸潜艇主炮,20,40,1,1,0.5,4|8|6|0,4|18|10|0
318,毛奇,德国,5,战巡,毛奇级1号舰,59,48 | 73,45 | 60,0 | 0,10 | 40,0 | 0,10 | 37,27 | 49,40 | 96,15,28.4,0,长,大型,4,G国双联280毫米主炮(旧),55,100,2.88,5.4,0.75,40|50|40|0,48|0|48|5
319,不挠,英国,5,装母,光辉级4号舰,66,0 | 40,56 | 86,0 | 0,58 | 88,0 | 0,40 | 67,34 | 56,32 | 85,24,30.5,12|24|20|10,短,大型,4,海喷火|大青花鱼鱼雷机,70,65,2.88,5.4,1,20|20|40|10,3|0|28|80
320,鹞鹰,意大利,4,轻母,鹞鹰级1号舰,60,0 | 20,23 | 43,0 | 0,30 | 60,0 | 0,35 | 62,30 | 52,34 | 90,7,20,16|10|10|0,短,中型,3,RE.2001|G.55S,35,40,1.28,2.4,0.75,20|30|50|20,0|0|12|30
322,希尔曼,美国,4,驱逐,DD-532,17,8 | 28,7 | 22,20 | 70,24 | 54,25 | 58,6 | 17,37 | 81,42 | 87,24,37,0,短,小型,2,U国单装5英寸炮|五联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,0|20|7|5
323,基辅,苏联,5,驱逐,48型1号舰,24,13 | 33,7 | 22,24 | 74,20 | 50,18 | 51,5 | 16,45 | 89,32 | 89,6,42.5,0,短,小型,2,533毫米2-н鱼雷|改良型动力系统,15,25,0.48,0.9,0.4,4|8|6|0,0|24|7|0
324,塔斯卡卢萨,美国,3,重巡,新奥尔良级4号舰,43,38 | 63,32 | 52,0 | 0,35 | 65,0 | 0,15 | 53,31 | 75,35 | 91,18,32.7,2|2|2,中,中型,3,U国三联8英寸炮,40,70,1.28,2.4,0.625,30|40|30|0,38|0|16|23
325,列克星敦,美国,5,航母,埃塞克斯级8号舰,60,0 | 40,35 | 60,0 | 0,65 | 95,0 | 0,50 | 77,30 | 52,37 | 96,25,33,18|18|36|18,短,大型,4,SB2C地狱俯冲者|TBF复仇者|F6F地狱猫,60,60,2.4,4.5,0.8,30|40|60|40,0|0|18|100
326,诺福克,英国,4,重巡,诺福克级1号舰,50,35 | 60,28 | 43,18 | 53,33 | 63,0 | 0,20 | 58,30 | 74,36 | 92,30,32.3,2|2|2,中,中型,3,E国双联8英寸炮|改良型对海雷达,35,70,1.28,2.4,0.75,30|40|30|0,39|9|14|17
327,斯特雷特,美国,4,驱逐,贝纳姆级9号舰,16,9 | 29,6 | 21,27 | 77,10 | 40,25 | 58,6 | 17,50 | 94,31 | 88,25,40.7,0,短,小型,2,四联533毫米鱼雷|改良型动力系统,15,25,0.48,0.9,0.4,4|8|6|0,0|27|6|4
328,妙高,日本,3,重巡,妙高型1番舰,43,42 | 62,31 | 46,19 | 54,20 | 50,0 | 0,13 | 51,36 | 80,35 | 91,17,33,2|2|2,中,中型,3,J国20.3厘米连装炮|零式水上侦察机,40,65,1.28,2.4,0.75,30|40|30|0,42|13|16|10
329,奥古斯塔,美国,4,重巡,北安普顿级6号舰,45,38 | 63,33 | 53,0 | 0,38 | 68,0 | 0,16 | 54,31 | 75,36 | 92,25,32.5,2|2|2,中,中型,3,U国三联8英寸炮|U国四联1.1英寸防空炮,40,70,1.28,2.4,0.625,30|40|30|0,38|0|17|26
